customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ltv,engagement_score,charges_per_tenure,has_multiple_services,is_new_customer,is_high_value,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,tenure_group_12-24mo,tenure_group_24-48mo,tenure_group_48+mo,monthly_charges_category_Medium,monthly_charges_category_High,R_score,F_score,M_score,RFM_Score,RFM_Segment,KMeans_Cluster
9359-JANWS,Female,0,1,0,65,1,0,1,0,1,1,0,0,0,58.9,3857.1,,3828.5,5,58.44090909090909,1,0,1,False,True,True,False,False,False,False,False,False,True,True,False,1,4,4,9,Developing,1
7517-SAWMO,Female,0,1,0,19,1,0,1,0,0,0,0,0,1,73.2,1441.1,,1390.8,3,72.05499999999999,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,2,3,9,Developing,3
4143-HHPMK,Male,0,0,0,52,1,0,0,1,0,0,0,1,1,85.35,4338.6,,4438.2,4,81.86037735849057,1,0,1,False,False,False,True,False,True,False,False,False,True,False,True,2,3,4,9,Developing,1
3279-DYZQM,Male,0,1,1,71,1,0,0,0,0,0,0,0,0,19.45,1378.45,,1380.95,1,19.14513888888889,0,0,0,False,True,False,False,True,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
7054-LGEQW,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,45.95,45.95,,45.95,2,22.975,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,1,8,Developing,3
0523-VNGTF,Female,1,0,0,52,0,0,0,1,1,1,1,0,1,50.5,2566.3,,2626.0,5,48.420754716981136,1,0,0,False,False,False,True,False,False,False,False,False,True,True,False,2,4,4,10,Established,1
9575-IWCAZ,Male,0,1,0,6,1,1,0,0,0,0,0,0,0,25.1,171.0,,150.60000000000002,1,24.428571428571427,0,1,0,True,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
7105-MXJLL,Female,1,1,0,26,1,0,0,0,1,0,0,1,0,60.7,1597.4,,1578.2,4,59.162962962962965,1,0,0,True,False,False,False,True,False,False,False,True,False,True,False,4,3,3,10,Established,3
7064-FRRSW,Male,1,0,0,48,1,1,0,1,0,0,1,1,1,99.0,4744.35,,4752.0,5,96.82346938775513,1,0,1,True,False,False,True,False,True,False,False,True,False,False,True,2,4,5,11,Established,1
7940-UQQUG,Female,0,1,1,64,1,1,1,0,0,1,1,1,1,104.4,6721.6,,6681.6,6,103.40923076923076,1,0,1,True,False,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
0923-PNFUB,Female,0,0,0,3,1,0,0,1,0,0,1,0,0,83.75,247.25,,251.25,4,61.8125,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,1,9,Developing,3
3961-SXAXY,Male,0,0,0,1,1,0,0,0,0,0,0,0,1,44.05,44.05,,44.05,2,22.025,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,5,2,1,8,Developing,3
7010-BRBUU,Male,0,1,1,72,1,1,0,0,0,0,0,0,0,24.1,1734.65,,1735.2,1,23.76232876712329,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
3566-HJGPK,Male,0,0,0,1,1,0,0,0,0,0,0,0,1,45.55,45.55,,45.55,2,22.775,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,1,8,Developing,3
3062-ICYZQ,Female,0,1,1,51,1,1,1,1,0,0,0,1,1,93.8,4539.35,,4783.8,5,87.29519230769232,1,0,1,False,False,False,True,False,True,False,False,False,True,False,True,2,4,5,11,Established,1
9938-PRCVK,Female,0,1,1,41,1,0,0,0,0,0,0,0,0,19.7,804.25,,807.6999999999999,1,19.14880952380953,0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,3,1,2,6,At Risk,0
0973-KYVNF,Female,0,1,1,72,1,0,1,1,1,0,1,0,1,70.65,5011.15,,5086.8,6,68.6458904109589,1,0,1,False,True,True,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
5129-HHMZC,Female,0,1,0,43,1,1,1,1,0,1,1,1,0,86.45,3574.5,,3717.35,7,81.23863636363636,1,0,0,False,True,True,False,False,False,False,False,True,False,False,True,3,5,4,12,Established,1
9637-CDTKZ,Male,0,1,0,72,1,1,1,1,1,1,1,1,1,114.1,8086.4,,8215.199999999999,8,110.77260273972604,1,0,1,False,True,True,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
3946-JEWRQ,Male,0,1,0,47,1,1,0,0,0,0,1,1,1,95.2,4563.0,,4474.400000000001,4,95.0625,1,0,1,True,False,True,False,False,True,False,False,True,False,False,True,2,3,5,10,Established,1
7873-CVMAW,Male,0,0,0,72,1,1,1,1,1,1,1,1,0,88.55,6362.35,,6375.599999999999,8,87.1554794520548,1,0,1,False,True,True,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
0463-WZZKO,Male,0,0,0,3,1,0,0,0,0,0,0,0,1,20.75,67.1,,62.25,1,16.775,0,1,0,False,False,True,False,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
3494-JCHRQ,Male,0,0,0,1,1,0,0,0,0,0,0,0,1,70.05,70.05,,70.05,2,35.025,0,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,1,8,Developing,3
6474-FVJLC,Male,0,0,0,2,1,1,0,0,0,0,0,1,1,86.0,165.45,,172.0,3,55.15,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,1,8,Developing,3
4524-QCSSM,Male,0,0,0,26,0,0,1,1,0,0,0,1,1,44.65,1156.55,,1160.9,4,42.83518518518518,1,0,0,False,False,False,False,False,False,False,False,True,False,True,False,4,3,3,10,Established,3
5832-EXGTT,Male,0,1,1,29,1,0,1,0,0,0,0,1,1,60.2,1834.15,,1745.8000000000002,4,61.138333333333335,1,0,0,False,False,False,False,True,False,False,False,True,False,True,False,3,3,3,9,Developing,3
8840-DQLGN,Female,1,1,0,35,1,1,1,1,0,1,1,0,1,100.5,3653.35,,3517.5,6,101.48194444444444,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,3,5,4,12,Established,1
2039-JONDJ,Male,0,0,0,27,1,0,1,1,0,0,0,0,0,55.45,1477.65,,1497.15,4,52.77321428571429,1,0,0,True,False,False,False,False,False,False,False,True,False,True,False,4,3,3,10,Established,3
7217-JYHOQ,Male,0,1,1,24,1,0,1,1,0,1,0,1,1,70.3,1706.45,,1687.1999999999998,6,68.258,1,0,0,False,False,True,False,False,False,False,True,False,False,False,True,4,5,3,12,Established,1
6695-FRVEC,Male,0,1,1,67,1,0,1,0,1,1,0,0,1,60.4,3953.7,,4046.8,5,58.14264705882353,1,0,1,False,True,False,False,False,False,False,False,False,True,True,False,1,4,4,9,Developing,1
4547-LYTDD,Female,0,0,0,16,1,1,0,0,0,0,0,0,0,72.65,1194.3,,1162.4,2,70.25294117647059,0,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,2,3,9,Developing,3
9894-QMIMJ,Female,0,0,0,23,1,0,0,1,1,0,0,0,0,55.8,1327.85,,1283.4,4,55.32708333333333,1,0,0,True,False,False,False,False,False,False,True,False,False,True,False,4,3,3,10,Established,3
8069-YQQAJ,Male,0,0,0,14,0,0,0,1,0,0,0,0,1,31.1,419.7,,435.4,2,27.98,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,5,2,2,9,Developing,0
6770-XUAGN,Female,0,1,1,1,1,0,0,0,0,0,0,0,1,21.0,21.0,,21.0,1,10.5,0,1,0,False,False,False,True,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
4193-ORFCL,Female,1,0,0,1,1,0,0,0,0,0,0,0,0,45.1,45.1,,45.1,2,22.55,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,1,8,Developing,3
1636-NTNCO,Male,1,0,0,4,0,0,0,1,0,0,1,1,1,50.95,207.35,,203.8,4,41.47,1,1,0,False,False,True,False,False,False,False,False,False,False,True,False,5,3,1,9,Developing,3
3466-WAESX,Male,0,0,1,16,1,1,1,1,0,0,0,1,1,69.1,1083.7,,1105.6,5,63.74705882352941,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,4,4,3,11,Established,3
9281-PKKZE,Female,0,1,0,46,0,0,0,0,0,0,1,1,1,43.95,2007.85,,2021.7,3,42.72021276595744,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,2,2,3,7,Developing,0
3638-VBZTA,Male,0,0,1,68,1,1,1,1,0,1,1,1,1,86.5,5882.75,,5882.0,7,85.2572463768116,1,0,1,False,True,False,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
7459-IMVYU,Male,0,0,0,38,1,1,1,1,1,1,0,0,0,69.95,2657.55,,2658.1,6,68.1423076923077,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,3,5,4,12,Established,1
7776-QWNFX,Male,1,1,0,30,1,0,0,1,0,0,0,0,1,50.4,1527.5,,1512.0,3,49.274193548387096,1,0,0,False,False,False,False,False,False,False,False,True,False,True,False,3,2,3,8,Developing,3
6689-TCZHQ,Female,1,0,0,5,1,0,0,0,0,0,0,1,0,78.95,378.4,,394.75,3,63.06666666666666,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
8563-OYMQY,Male,0,0,0,17,1,0,0,1,1,0,0,1,1,90.95,1612.2,,1546.15,5,89.56666666666666,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,4,4,3,11,Established,3
0754-EEBDC,Male,0,1,1,4,1,0,0,0,0,0,0,0,0,19.9,76.65,,79.6,1,15.330000000000002,0,1,0,False,True,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
5777-ZPQNC,Female,0,0,0,12,1,0,0,0,0,0,0,0,0,20.15,260.7,,241.8,1,20.053846153846152,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
1951-IEYXM,Male,0,1,1,72,1,1,1,1,1,1,1,1,1,90.6,6441.85,,6523.2,8,88.24452054794521,1,0,1,False,True,True,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
3318-NMQXL,Male,0,0,0,3,1,0,0,0,0,0,1,1,1,92.0,266.8,,276.0,4,66.7,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,2,10,Established,3
3143-ILDAL,Male,0,0,0,56,1,1,0,1,0,1,0,1,1,94.45,5124.6,,5289.2,5,89.90526315789474,1,0,1,False,False,False,True,False,True,False,False,False,True,False,True,2,4,5,11,Established,2
1022-RKXDR,Female,0,0,0,41,1,1,0,0,0,0,0,0,1,24.85,962.25,,1018.85,1,22.910714285714285,0,0,0,True,False,False,False,True,False,True,False,True,False,False,False,3,1,3,7,Developing,0
2361-FJWNO,Male,0,0,0,40,0,0,0,1,0,1,0,0,0,36.0,1382.9,,1440.0,3,33.72926829268293,1,0,0,True,False,True,False,False,False,False,False,True,False,True,False,3,2,3,8,Developing,0
2272-UOINI,Female,0,0,0,7,1,0,1,1,0,1,1,1,1,78.5,571.05,,549.5,7,71.38125,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,5,5,2,12,Established,3
8232-UTFOZ,Male,0,0,0,69,1,0,0,0,0,0,0,0,0,19.95,1399.35,,1376.55,1,19.990714285714283,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
3750-YHRYO,Male,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,150.0,,144.54999999999998,1,18.75,0,0,0,True,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
6637-KYRCV,Female,0,1,1,5,0,0,0,1,0,0,0,0,1,30.5,167.2,,152.5,2,27.866666666666664,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,5,2,1,8,Developing,0
5668-MEISB,Female,0,1,1,72,1,1,1,1,1,1,1,0,0,106.1,7657.4,,7639.2,7,104.8958904109589,1,0,1,False,True,True,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
0129-QMPDR,Male,0,1,1,44,1,0,0,0,0,0,0,0,1,20.5,865.05,,902.0,1,19.223333333333333,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,2,1,2,5,At Risk,0
7188-CBBBA,Female,0,0,0,65,1,1,0,1,1,0,1,0,1,95.5,6153.85,,6207.5,5,93.24015151515152,1,0,1,True,False,False,True,False,True,False,False,False,True,False,True,1,4,5,10,Established,2
5356-CSVSQ,Female,0,0,0,3,1,1,0,0,0,1,1,0,0,64.6,174.2,,193.8,4,43.55,1,1,0,False,False,False,True,False,False,False,False,False,False,True,False,5,3,1,9,Developing,3
3221-CJMSG,Male,0,0,0,24,1,0,0,0,0,1,0,0,1,51.1,1269.6,,1226.4,3,50.784,1,0,0,False,False,True,False,False,False,False,True,False,False,True,False,4,2,3,9,Developing,3
4720-VSTSI,Female,0,0,0,44,1,1,0,1,1,0,0,0,1,84.8,3862.55,,3731.2,4,85.83444444444444,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,2,3,4,9,Developing,1
3219-JQRSL,Female,1,1,0,72,1,1,1,1,1,1,1,1,0,89.1,6352.4,,6415.2,8,87.01917808219177,1,0,1,False,True,True,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
2801-NISEI,Male,0,0,0,24,1,0,1,0,0,1,0,0,0,54.95,1348.5,,1318.8000000000002,4,53.94,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,4,3,3,10,Established,3
3946-MHCZW,Male,0,0,0,1,1,0,0,0,1,0,0,0,0,50.9,50.9,,50.9,3,25.45,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,1,8,Developing,3
4623-ZKHLY,Male,0,1,0,22,1,0,0,0,0,0,0,0,1,20.45,471.55,,449.9,1,20.50217391304348,0,0,0,False,False,False,False,False,False,True,True,False,False,False,False,4,1,2,7,Developing,0
6732-VAILE,Male,0,1,1,70,1,1,0,1,1,1,1,1,1,85.95,5931.75,,6016.5,7,83.54577464788733,1,0,1,False,True,True,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
8201-AAXCB,Male,0,1,1,25,1,1,0,0,0,0,1,0,0,60.35,1404.65,,1508.75,3,54.025000000000006,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,4,2,3,9,Developing,3
7696-CFTAT,Male,0,1,1,37,1,0,0,0,0,0,0,0,0,19.8,726.1,,732.6,1,19.107894736842105,0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,3,1,2,6,At Risk,0
1845-CSBRZ,Female,1,1,1,22,1,1,0,0,0,0,1,0,0,85.35,1961.6,,1877.7,3,85.28695652173913,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,4,2,3,9,Developing,3
2123-VSCOT,Female,0,1,1,59,1,1,0,0,1,1,1,0,1,72.1,4194.85,,4253.9,5,69.91416666666667,1,0,1,False,True,False,False,False,False,False,False,False,True,False,True,1,4,4,9,Developing,1
6651-AZVTJ,Male,0,1,1,49,1,1,0,0,1,0,1,1,1,99.8,4872.45,,4890.2,5,97.449,1,0,1,False,False,False,True,False,True,False,False,False,True,False,True,2,4,5,11,Established,2
4566-GOLUK,Male,0,1,1,47,1,1,0,0,1,1,1,1,1,107.35,5118.95,,5045.45,6,106.64479166666666,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,2,5,5,12,Established,2
2484-DGXPZ,Female,0,1,1,31,1,0,0,0,0,0,0,0,1,19.55,658.95,,606.0500000000001,1,20.5921875,0,0,0,False,False,False,False,True,False,True,False,True,False,False,False,3,1,2,6,At Risk,0
2018-QKYGT,Male,0,1,1,1,1,0,0,0,0,0,0,1,1,81.05,81.05,,81.05,3,40.525,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,1,8,Developing,3
2792-VPPET,Male,0,0,0,3,1,0,0,0,0,0,0,0,1,20.5,76.95,,61.5,1,19.2375,0,1,0,False,False,False,True,False,False,True,False,False,False,False,False,5,1,1,7,Developing,0
7409-JURKQ,Female,0,1,0,53,1,1,0,1,1,1,1,1,1,111.8,5809.75,,5925.4,7,107.58796296296296,1,0,1,True,False,False,False,False,True,False,False,False,True,False,True,2,5,5,12,Established,2
3247-MHJKM,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,,20.2,1,10.1,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
1964-SVLEA,Male,0,0,0,20,1,0,0,0,0,0,0,0,1,19.7,415.9,,394.0,1,19.804761904761904,0,0,0,True,False,False,False,True,False,True,True,False,False,False,False,4,1,2,7,Developing,0
4587-NUKOX,Female,0,0,0,3,1,0,1,1,0,0,0,0,1,79.1,246.5,,237.3,4,61.625,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,1,9,Developing,3
7297-DVYGA,Female,0,0,0,51,1,0,0,0,0,0,0,0,1,19.85,996.95,,1012.35,1,19.172115384615385,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,2,1,3,6,At Risk,0
2239-CGBUZ,Female,0,1,0,51,1,0,1,1,0,1,0,0,1,60.5,3145.15,,3085.5,5,60.48365384615385,1,0,0,True,False,False,False,False,False,False,False,False,True,True,False,2,4,4,10,Established,1
0854-UYHZD,Female,0,1,1,13,1,0,0,0,0,0,0,0,0,19.55,265.3,,254.15,1,18.95,0,0,0,False,True,False,False,True,False,True,True,False,False,False,False,5,1,1,7,Developing,0
7243-LCGGZ,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,,20.9,1,10.45,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
8267-KFGYD,Male,0,0,1,1,1,0,0,0,0,0,0,0,1,21.05,21.05,,21.05,1,10.525,0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,5,1,1,7,Developing,0
4890-VMUAV,Male,0,0,0,63,1,1,1,1,1,1,0,0,0,71.5,4576.3,,4504.5,6,71.5046875,1,0,1,True,False,False,True,False,False,False,False,False,True,False,True,1,5,5,11,Established,1
9261-WDCAF,Male,0,0,0,3,1,0,0,0,0,0,0,1,0,54.65,189.1,,163.95,3,47.275,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,5,2,1,8,Developing,3
3764-MNMOI,Male,0,0,0,46,1,0,0,0,0,0,0,0,0,19.2,908.15,,883.1999999999999,1,19.32234042553192,0,0,0,False,True,True,False,False,False,True,False,True,False,False,False,2,1,2,5,At Risk,0
7442-YGZFK,Male,0,0,0,1,1,1,0,0,0,0,0,0,1,49.8,49.8,,49.8,2,24.9,0,1,0,False,False,True,False,False,False,False,False,False,False,True,False,5,2,1,8,Developing,3
0420-BWTPW,Male,0,0,1,8,0,0,0,0,0,0,0,0,0,25.5,215.2,,204.0,1,23.91111111111111,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,5,1,1,7,Developing,0
8229-BUJHX,Female,0,1,1,71,1,0,0,0,0,0,0,0,0,20.5,1500.95,,1455.5,1,20.84652777777778,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,1,1,3,5,At Risk,0
7449-HVPIV,Male,0,1,1,55,1,1,0,0,1,0,1,0,1,90.4,5099.15,,4972.0,4,91.05625,1,0,1,False,False,True,False,False,True,False,False,False,True,False,True,2,3,5,10,Established,1
5504-WSIUR,Female,0,0,0,70,1,1,0,1,1,1,0,0,1,90.25,6385.95,,6317.5,5,89.94295774647887,1,0,1,True,False,False,False,False,True,False,False,False,True,False,True,1,4,5,10,Established,2
8183-ONMXC,Female,0,0,0,2,1,0,0,0,0,0,0,1,0,80.75,159.45,,161.5,3,53.15,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,1,8,Developing,3
8466-PZBLH,Male,0,1,1,67,1,1,1,0,0,1,1,1,0,104.6,6885.75,,7008.2,6,101.26102941176472,1,0,1,False,True,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
9614-RMGHA,Male,0,1,0,65,1,1,0,1,0,0,1,0,1,91.85,5940.85,,5970.25,4,90.01287878787879,1,0,1,False,False,False,False,False,True,False,False,False,True,False,True,1,3,5,9,Developing,2
8735-IJJEG,Male,0,1,0,14,1,0,0,0,1,0,0,0,0,50.2,668.85,,702.8000000000001,3,44.59,1,0,0,False,False,True,False,False,False,False,True,False,False,True,False,5,2,2,9,Developing,3
0564-MUUQK,Female,0,1,1,20,1,1,0,0,1,1,0,1,1,95.5,1916.2,,1910.0,5,91.24761904761904,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,4,4,3,11,Established,1
5054-IEXZT,Male,0,0,1,1,1,0,0,1,0,0,0,0,1,75.35,75.35,,75.35,3,37.675,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,1,8,Developing,3
5834-ASPWA,Male,0,0,0,1,1,1,0,0,0,0,0,0,1,75.45,75.45,,75.45,2,37.725,0,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,1,8,Developing,3
0701-RFGFI,Female,0,1,1,49,1,1,0,0,0,0,1,1,1,95.4,4613.95,,4674.6,4,92.279,1,0,1,False,False,False,False,False,True,False,False,False,True,False,True,2,3,5,10,Established,1
0019-EFAEP,Female,0,0,0,72,1,1,1,1,1,0,1,0,1,101.3,7261.25,,7293.599999999999,6,99.46917808219176,1,0,1,False,True,False,False,False,True,False,False,False,True,False,True,1,5,5,11,Established,2
5619-PTMIK,Female,0,1,0,46,1,1,1,0,0,0,0,0,0,53.1,2459.8,,2442.6,3,52.33617021276597,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,2,2,4,8,Developing,1
3737-XBQDD,Male,0,0,0,24,1,1,0,1,1,0,0,0,1,84.85,2048.8,,2036.4,4,81.95200000000001,1,0,0,False,False,False,False,False,True,False,True,False,False,False,True,4,3,3,10,Established,3
5882-CMAZQ,Female,0,1,1,5,0,0,0,1,0,1,0,0,0,34.25,163.55,,171.25,3,27.258333333333336,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,5,2,1,8,Developing,3
5846-QFDFI,Female,0,1,1,33,1,1,0,1,1,1,0,0,0,88.6,2888.7,,2923.8,5,84.96176470588235,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,3,4,4,11,Established,1
4445-KWOKW,Female,0,0,0,42,1,1,1,1,0,0,0,0,1,60.15,2421.6,,2526.3,4,56.31627906976744,1,0,0,True,False,False,False,False,False,False,False,True,False,True,False,3,3,4,10,Established,1
3511-APPBJ,Male,0,0,0,23,1,0,1,0,1,0,1,1,1,99.95,2292.75,,2298.85,6,95.53125,1,0,0,True,False,True,False,False,True,False,True,False,False,False,True,4,5,4,13,Champions,1
7967-HYCDE,Male,0,0,0,8,1,0,0,0,0,0,0,0,0,70.7,553.4,,565.6,2,61.48888888888889,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
2430-RRYUW,Male,0,0,0,66,1,0,1,1,0,0,0,0,1,54.8,3465.7,,3616.8,4,51.72686567164179,1,0,0,True,False,False,False,True,False,False,False,False,True,True,False,1,3,4,8,Developing,1
3948-XHGNA,Male,0,0,0,24,1,0,1,0,0,0,0,0,1,49.55,1210.4,,1189.1999999999998,3,48.416,1,0,0,False,False,False,False,False,False,False,True,False,False,True,False,4,2,3,9,Developing,3
3723-BFBGR,Male,1,0,0,24,1,1,0,1,0,0,0,0,0,54.8,1291.3,,1315.1999999999998,3,51.652,1,0,0,False,False,True,False,False,False,False,True,False,False,True,False,4,2,3,9,Developing,3
0565-IYCGT,Male,0,0,0,69,1,1,1,1,1,1,0,1,1,78.6,5356.45,,5423.4,7,76.52071428571428,1,0,1,True,False,True,False,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
5447-WZAFP,Female,0,0,0,53,1,0,0,1,1,0,1,1,1,100.3,5200.8,,5315.9,6,96.31111111111112,1,0,1,True,False,False,False,True,True,False,False,False,True,False,True,2,5,5,12,Established,2
5110-CHOPY,Female,0,0,0,60,0,0,1,0,1,0,1,1,0,53.6,3237.05,,3216.0,5,53.06639344262295,1,0,0,False,True,False,True,False,False,False,False,False,True,True,False,1,4,4,9,Developing,1
5445-UTODQ,Female,0,1,0,7,1,0,0,0,0,0,1,0,1,81.1,576.65,,567.6999999999999,3,72.08125,1,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
4425-OWHWB,Female,0,0,0,20,1,0,0,0,0,0,0,0,1,19.35,433.75,,387.0,1,20.654761904761905,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,4,1,2,7,Developing,0
7892-QVYKW,Female,0,1,1,23,1,1,0,0,0,0,0,1,0,85.6,1868.4,,1968.8,3,77.85000000000001,1,0,0,False,False,False,True,False,True,False,True,False,False,False,True,4,2,3,9,Developing,3
9675-ICXCT,Male,0,1,1,72,1,0,1,0,1,1,1,1,1,80.8,5728.55,,5817.599999999999,7,78.47328767123288,1,0,1,False,True,False,True,False,False,False,False,False,True,False,True,1,5,5,11,Established,2
1024-VRZHF,Male,0,1,0,11,1,1,0,0,0,0,0,0,1,74.95,825.7,,824.45,2,68.80833333333334,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,2,2,9,Developing,3
4703-MQYKT,Male,0,0,0,21,1,0,0,0,0,0,0,0,0,19.6,390.4,,411.6,1,17.745454545454546,0,0,0,False,True,False,False,True,False,True,True,False,False,False,False,4,1,2,7,Developing,0
9497-QCMMS,Male,1,0,0,1,1,1,0,0,0,0,1,1,1,93.55,93.55,,93.55,4,46.775,1,1,0,False,False,False,True,False,True,False,False,False,False,False,True,5,3,1,9,Developing,3
5692-ICXLW,Male,1,0,0,31,1,1,0,1,0,0,1,0,1,90.7,2845.15,,2811.7000000000003,4,88.9109375,1,0,0,False,False,False,True,False,True,False,False,True,False,False,True,3,3,4,10,Established,1
0602-DDUML,Female,0,0,0,57,1,0,0,1,1,1,1,0,0,69.75,3894.4,,3975.75,6,67.1448275862069,1,0,1,False,True,False,False,True,False,False,False,False,True,True,False,2,5,4,11,Established,1
2208-MPXIO,Female,0,1,1,45,1,0,0,0,0,0,0,0,1,20.0,886.4,,900.0,1,19.269565217391303,0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,2,1,2,5,At Risk,0
1960-UYCNN,Male,0,0,0,10,1,1,0,1,1,0,0,1,1,95.25,1021.55,,952.5,5,92.8681818181818,1,0,0,False,False,False,True,False,True,False,False,False,False,False,True,5,4,3,12,Established,3
